l1_name,l2_name,brand,channel,articles,total_oh,total_oo,total_it,avg_price,stockouts,overstock
3115-MISSES BETTER SPORTSWEAR,3115_3291-WC BETTER DENIM,RACHEL ROY,"[""bls""]",1,2,0,0,18.14,0,0
3165-HANDBAGS,3165_3277-SMALL LEATHER,LUCKY,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3071-LADIES ELECTRIC,KARMA BEAUTY,"[""bls""]",1,2,0,0,,0,0
3160-ACCESSORIES,3160_3001-BETTER JEWELRY,BETSEY JOHNSON,"[""bls""]",1,2,0,0,,0,0
3150-LINGERIE,3150_3062-BETTER FULL FIGURE BRA,IZOD,"[""bls""]",1,2,0,0,17.31,0,0
3620-HOUSEWARES,3620_3867-BF-HC COOKWARE,IKO,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3108-MS SWEATERS,EXPRESS,"[""bls""]",2,2,0,0,,0,0
3510-LADIES FOOTWEAR,3510_3577-__ia_char_14OLD WC MS CLSD SHOE,COCONUTS__ia_char_03MATISSE,"[""bls""]",1,2,0,0,34.88,0,0
3340-MENS FURN-ACC,3340_3497-MENS SMALL LEATHER,PUMA,"[""bls""]",1,2,0,0,,0,0
3740-PET,3740_3689-DOG BEDS,BEAUTYREST,"[""bls""]",1,2,0,0,,0,0
3150-LINGERIE,3150_3082-ATHLETIC SOCKS,SKINERGY,"[""bls""]",1,2,0,0,,0,0
3140-LADIES SPORTS,3140_3140-GOLF-COURT,SKECHERS,"[""bls""]",1,2,0,0,,0,0
3410-GIRLS APPAREL,3410_3316-BIG GIRL TOPS,MINNIE MOUSE,"[""bls""]",1,2,0,0,7.61,0,0
3420-BABY,3420_3607-TB SETS-SEPARATES,DISNEY,"[""bls""]",2,2,0,0,,0,0
3150-LINGERIE,3150_3073-MS SLEEPWEAR,CELESTIAL DREAMS,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3071-LADIES ELECTRIC,JOHN FRIEDA,"[""bls""]",2,2,0,0,,0,0
3615-DOMESTICS,3615_3837-BF-HC SHEETS,BARBURY MANOR,"[""bls""]",1,2,0,0,,0,0
3720-HARDLINES,3720_3656-TRAVEL,JESSICA MCCLINTOCK,"[""bls""]",2,2,0,0,,0,0
3620-HOUSEWARES,3620_3879-BF-HC OUTDOOR DINING,CREATIVE COOP,"[""bls""]",1,2,0,0,,0,0
3640-STATIONERY-GIFTS,3640_3653-CRAFTS,LILO AND STITCH,"[""bls""]",1,2,0,0,,0,0
3610-HOME DECOR,3610_3818-BF-HC EC CSTL DECOR  ACCENTS,TI DESIGNS,"[""bls""]",1,2,0,0,,0,0
3165-HANDBAGS,3165_3273-BETTER HANDBAGS,GIVENCHY,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3031-COSMETICS,DOLCE __ia_char_13 GABBANA,"[""bls""]",1,2,0,0,12.31,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3287-EC BTR 3Q-LS KNITS,MAGASCHONI,"[""bls""]",2,2,0,0,29.2,0,0
3510-LADIES FOOTWEAR,3510_3557-WC BOOTS-BOOTIES,SECONDARY,"[""bls""]",1,2,0,0,27.99,0,0
3620-HOUSEWARES,3620_3868-COOKWARE,HELLS KITCHEN,"[""bls""]",1,2,0,0,19.05,0,0
3160-ACCESSORIES,3160_3003-BETTER BOXED JEWELRY,FERRAGAMO,"[""bls""]",2,2,0,0,,0,0
3150-LINGERIE,3150_3052-BRAS,KENSIE,"[""bls""]",1,2,0,0,19.48,0,0
3310-MENS SPORTSWEAR,3310_3453-MENS BETTER TOPS,CHAPS,"[""bls""]",2,2,0,0,16.14,0,0
3815-VEND DROP SHIP,3815_3533-SHOES VDS,TUSCANY,"[""bls""]",2,2,0,0,,0,0
3720-HARDLINES,3720_3790-SPORTING GOODS-FITNESS,PGA TOUR,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3030-HAIR CARE,B. FRESH,"[""bls""]",1,2,0,0,,0,0
3740-PET,3740_3679-WASTE-GROOM,MILLENIUM PET,"[""bls""]",1,2,0,0,,0,0
3130-JUNIORS,3130_3242-EC JR ACTIVE,VON DUTCH,"[""bls""]",1,2,0,0,39.32,0,0
3150-LINGERIE,3150_3063-PANTIES,JASON WU,"[""bls""]",1,2,0,0,,0,0
3140-LADIES SPORTS,3140_3133-ATHLEISURE TOPS,VOGO,"[""bls""]",1,2,0,0,,0,0
3615-DOMESTICS,3615_3858-BATH ACCESSORIES,BEATRICE,"[""bls""]",1,2,0,0,14.99,0,0
3430-CHILDRENS ACCESS,3430_3328-GIRLS SOCKS,SNOOPY,"[""bls""]",1,2,0,0,,0,0
3310-MENS SPORTSWEAR,3310_3459-MENS BETTER BOTTOMS,HOOEY,"[""bls""]",1,2,0,0,,0,0
3640-STATIONERY-GIFTS,3640_3653-CRAFTS,STAR WARS,"[""bls""]",1,2,0,0,19.54,0,0
3110-MISSES SPORTSWEAR,3110_3104-EC CAS 3Q-LS KNITS,ABSOLUTELY FAMOUS,"[""bls""]",1,2,0,0,12.99,0,0
3200-BEAUTY,3200_3030-HAIR CARE,BABO BOTANICALS,"[""bls""]",1,2,0,0,,0,0
3130-JUNIORS,3130_3226-EC JR KNIT TOPS,BOZZOLO,"[""bls""]",1,2,0,0,,0,0
3150-LINGERIE,3150_3063-PANTIES,CATHERINE MALANDRINO,"[""bls""]",2,2,0,0,10.42,0,0
3200-BEAUTY,3200_3070-BEAUTY TOOLS,VINCE CAMUTO,"[""bls""]",1,2,0,0,,0,0
3420-BABY,3420_3379-BABY ACCESSORIES,BEBE,"[""bls""]",1,2,0,0,8.69,0,0
3125-PETITES SPORTSWEAR,3125_3184-WC PT TOPS,WRAPPER,"[""bls""]",1,2,0,0,10.19,0,0
3720-HARDLINES,3720_3656-TRAVEL,BEBE,"[""bls""]",1,2,0,0,,0,0
3615-DOMESTICS,3615_3849-BF-HC OUTDOOR PILLOWS-CUSHIONS,SECONDARY,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3066-WELLNESS,LISTERINE,"[""bls""]",2,2,0,0,,0,0
3200-BEAUTY,3200_3069-BEAUTY ACC,CONAIR,"[""bls""]",2,2,0,0,,0,0
3140-LADIES SPORTS,3140_3122-ACTIVE TOPS,VOGO,"[""bls""]",1,2,0,0,,0,0
3160-ACCESSORIES,3160_3002-FASHION JEWELRY,PEANUTS,"[""bls""]",1,2,0,0,,0,0
3130-JUNIORS,3130_3242-EC JR ACTIVE,GREEN GODDESS,"[""bls""]",2,2,0,0,7.99,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3285-EC BTR SS-SL KNITS,RAFAELLA,"[""bls""]",2,2,0,0,13.9,0,0
3310-MENS SPORTSWEAR,3310_3453-MENS BETTER TOPS,LEE,"[""bls""]",1,2,0,0,16.04,0,0
3430-CHILDRENS ACCESS,3430_3348-GIRLS SLEEP,DISNEY,"[""bls""]",1,2,0,0,,0,0
3415-BOYS APPAREL,3415_3315-LITTLE BOY SETS,NEW BALANCE,"[""bls""]",2,2,0,0,12.28,0,0
3430-CHILDRENS ACCESS,3430_3352-BACKPACKS,SIMPLY SOUTHERN,"[""bls""]",2,2,0,0,,0,0
3615-DOMESTICS,3615_3835-BF-HC TOP OF BED,ASHMOUNT HOME,"[""bls""]",1,2,0,0,,0,0
3160-ACCESSORIES,3160_3003-BETTER BOXED JEWELRY,HELLO KITTY,"[""bls""]",1,2,0,0,,0,0
3420-BABY,3420_3390-TG DRESSES,KENSIE,"[""bls""]",1,2,0,0,12.44,0,0
3160-ACCESSORIES,3160_3009-FASHION ACCESS,MAX STUDIO,"[""bls""]",1,2,0,0,,0,0
3430-CHILDRENS ACCESS,3430_3349-BOYS SLEEP,BCOOL,"[""bls""]",1,2,0,0,,0,0
3430-CHILDRENS ACCESS,3430_3341-BOYS UNDERWEAR,PAW PATROL,"[""bls""]",1,2,0,0,,0,0
3610-HOME DECOR,3610_3815-BF-HC WC DECOR ACNTS,DIAMOND STAR,"[""bls""]",1,2,0,0,,0,0
3160-ACCESSORIES,3160_3003-BETTER BOXED JEWELRY,ISABELLA M,"[""bls""]",1,2,0,0,,0,0
3120-PLUS SPORTSWEAR,3120_3154-WC MP KNIT TOPS,INDIGO,"[""bls""]",1,2,0,0,11.99,0,0
3110-MISSES SPORTSWEAR,3110_3111-MS PANTS,PER SE,"[""bls""]",1,2,0,0,15.21,0,0
3640-STATIONERY-GIFTS,3640_3651-GIFTS,INNOZEN,"[""bls""]",1,2,0,0,,0,0
3815-VEND DROP SHIP,3815_3533-SHOES VDS,WHITE MOUNTAIN,"[""bls""]",2,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3288-WC BTR 3Q-LS KNITS,CHENAULT,"[""bls""]",1,2,0,0,,0,0
3640-STATIONERY-GIFTS,3640_3651-GIFTS,SIMPLY SOUTHERN,"[""bls""]",1,2,0,0,,0,0
3145-SWIM,3145_3118-BETTER SWIM,PARADISE BAY,"[""bls""]",1,2,0,0,,0,0
3130-JUNIORS,3130_3242-EC JR ACTIVE,SECONDARY,"[""bls""]",1,2,0,0,,0,0
3740-PET,3740_3679-WASTE-GROOM,DISNEY,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3104-EC CAS 3Q-LS KNITS,BADGLEY MISCHKA,"[""bls""]",1,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3292-EC BETTER BOTTOMS,RAFAELLA,"[""bls""]",1,2,0,0,12.5,0,0
3430-CHILDRENS ACCESS,3430_3329-BOYS SOCKS,SKECHERS,"[""bls""]",2,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3288-WC BTR 3Q-LS KNITS,MISS ME,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3109-MS JACKETS,LANDS END,"[""bls""]",2,2,0,0,19.41,0,0
3110-MISSES SPORTSWEAR,3110_3111-MS PANTS,KATE PARK,"[""bls""]",1,2,0,0,14.66,0,0
3315-YOUNGMENS,3315_3525-YM BIG-TALL,VON DUTCH,"[""bls""]",1,2,0,0,,0,0
3420-BABY,3420_3391-TG SWIM-OUTWEAR,PENELOPE MACK,"[""bls""]",1,2,0,0,,0,0
3640-STATIONERY-GIFTS,3640_3651-GIFTS,HOME ESSENTIALS,"[""bls""]",2,2,0,0,,0,0
3615-DOMESTICS,3615_3837-BF-HC SHEETS,JONES NEW YORK,"[""bls""]",2,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3104-EC CAS 3Q-LS KNITS,CABLE __ia_char_13 GAUGE,"[""bls""]",2,2,0,0,,0,0
3160-ACCESSORIES,3160_3009-FASHION ACCESS,GIVENCHY,"[""bls""]",2,2,0,0,,0,0
3620-HOUSEWARES,3620_3871-BF-HC KITCHEN DECOR,CORE HOME,"[""bls""]",1,2,0,0,,0,0
3415-BOYS APPAREL,3415_3327-LITTLE BOY BOTTOMS,TONY HAWK,"[""bls""]",1,2,0,0,,0,0
3430-CHILDRENS ACCESS,3430_3329-BOYS SOCKS,PRO PLAYER,"[""bls""]",1,2,0,0,,0,0
3160-ACCESSORIES,3160_3003-BETTER BOXED JEWELRY,STELLA ROSE,"[""bls""]",1,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3285-EC BTR SS-SL KNITS,MICHAEL KORS,"[""bls""]",1,2,0,0,,0,0
3725-TOYS,3725_3389-GAMES AND PLUSH,MICKEY MOUSE,"[""bls""]",1,2,0,0,,0,0
3510-LADIES FOOTWEAR,3510_3547-EC CASUAL SANDALS,SAM __ia_char_13 LIBBY,"[""bls""]",2,2,0,0,19.6,0,0
3160-ACCESSORIES,3160_3001-BETTER JEWELRY,QUEEN,"[""bls""]",1,2,0,0,,0,0
3620-HOUSEWARES,3620_3864-FOOD PREP,LIPPER,"[""bls""]",1,2,0,0,9.82,0,0
3160-ACCESSORIES,3160_3003-BETTER BOXED JEWELRY,SECONDARY,"[""bls""]",2,2,0,0,,0,0
3420-BABY,3420_3367-NEWBORN BOYS,STITCH,"[""bls""]",1,2,0,0,,0,0
3540-ATHLETIC FOOTWEAR,3540_3537-LADIES BETTER ATHLETIC,SKECHERS GOLF,"[""bls""]",2,2,0,0,49.52,0,0
3330-MENS ACTIVE-SWIM,3330_3757-MENS ACTIVE TOPS,NEW BALANCE,"[""bls""]",1,2,0,0,,0,0
3615-DOMESTICS,3615_3839-BF-HC UTILITY BEDDING,SUPREME LIVING,"[""bls""]",1,2,0,0,,0,0
3315-YOUNGMENS,3315_3522-YM JACKETS,AEROPOSTALE,"[""bls""]",1,2,0,0,28.93,0,0
3740-PET,3740_3685-PET BOWL STORAGE,TOMMY BAHAMA,"[""bls""]",1,2,0,0,,0,0
3620-HOUSEWARES,3620_3878-HYDRATION-OTG,LUCKY BRAND,"[""bls""]",1,2,0,0,14.16,0,0
3140-LADIES SPORTS,3140_3139-PLUS,YOGALICIOUS,"[""bls""]",1,2,0,0,11.45,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3287-EC BTR 3Q-LS KNITS,FREE PEOPLE,"[""bls""]",1,2,0,0,,0,0
3740-PET,3740_3685-PET BOWL STORAGE,INDIPETS,"[""bls""]",1,2,0,0,,0,0
3330-MENS ACTIVE-SWIM,3330_3759-MENS ACTIVE SHORTS,UNDER ARMOUR,"[""bls""]",1,2,0,0,,0,0
3610-HOME DECOR,3610_3821-WC CSTL DECOR ACNTS,SAGEBROOK HOME,"[""bls""]",1,2,0,0,16.56,0,0
3720-HARDLINES,3720_3657-LUGGAGE,BCBG,"[""bls""]",1,2,0,0,65.81,0,0
3110-MISSES SPORTSWEAR,3110_3104-EC CAS 3Q-LS KNITS,HARPER 241,"[""bls""]",2,2,0,0,,0,0
3420-BABY,3420_3367-NEWBORN BOYS,SPIDERMAN,"[""bls""]",1,2,0,0,,0,0
3615-DOMESTICS,3615_3837-BF-HC SHEETS,SHARPER IMAGE,"[""bls""]",1,2,0,0,,0,0
3430-CHILDRENS ACCESS,3430_3348-GIRLS SLEEP,MILKBERRY,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3031-COSMETICS,HONESTLY MARGO,"[""bls""]",2,2,0,0,,0,0
3140-LADIES SPORTS,3140_3133-ATHLEISURE TOPS,CATHERINE MALANDRINO,"[""bls""]",2,2,0,0,7.39,0,0
3150-LINGERIE,3150_3077-JR SLEEPWEAR,DEREK HEART,"[""bls""]",1,2,0,0,,0,0
3160-ACCESSORIES,3160_3026-HATS,COKE,"[""bls""]",1,2,0,0,,0,0
3125-PETITES SPORTSWEAR,3125_3196-PT SWEATERS-JACKETS,EMILY DANIELS,"[""bls""]",1,2,0,0,,0,0
3420-BABY,3420_3613-TB SWIM-OUTWR,REEL LEGENDS,"[""bls""]",1,2,0,0,,0,0
3130-JUNIORS,3130_3229-EC JR SCREENS,RILEY GREEN,"[""bls""]",2,2,0,0,9.39,0,0
3160-ACCESSORIES,3160_3009-FASHION ACCESS,FERRAGAMO,"[""bls""]",2,2,0,0,,0,0
3620-HOUSEWARES,3620_3865-BF-HC GADGETS,CREATIVE COOP,"[""bls""]",1,2,0,0,,0,0
3615-DOMESTICS,3615_3853-BF-HC TOWELS,COASTAL LIFE,"[""bls""]",1,2,0,0,,0,0
3530-CHILDRENS FOOTWEAR,3530_3660-TOD GIRLS SHOES,NAUTICA,"[""bls""]",1,2,0,0,,0,0
3150-LINGERIE,3150_3073-MS SLEEPWEAR,GLORIA VANDERBILT,"[""bls""]",2,2,0,0,14.54,0,0
3340-MENS FURN-ACC,3340_3495-MENS HEADWEAR,LAYDAY,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3104-EC CAS 3Q-LS KNITS,89TH __ia_char_13 MADISON,"[""bls""]",2,2,0,0,11.72,0,0
3415-BOYS APPAREL,3415_3344-BIG BOY BOTTOMS,VINTAGE EXPRESS,"[""bls""]",1,2,0,0,8.58,0,0
3415-BOYS APPAREL,3415_3343-BIG BOY TOPS,SIMPSONS,"[""bls""]",1,2,0,0,,0,0
3815-VEND DROP SHIP,3815_3533-SHOES VDS,SPRING FOOTWEAR,"[""bls""]",2,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3289-EC BTR SWEATERS-JACKETS,POL,"[""bls""]",1,2,0,0,,0,0
3120-PLUS SPORTSWEAR,3120_3155-EC MP WOVEN TOPS,KISS __ia_char_13 FLY,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3109-MS JACKETS,CHLOE __ia_char_20 JASMINE,"[""bls""]",2,2,0,0,16.72,0,0
3200-BEAUTY,3200_3030-HAIR CARE,MIELLE,"[""bls""]",1,2,0,0,,0,0
3415-BOYS APPAREL,3415_3343-BIG BOY TOPS,CONVERSE,"[""bls""]",1,2,0,0,,0,0
3720-HARDLINES,3720_3654-AUTO,HOMEWORX,"[""bls""]",1,2,0,0,,0,0
3615-DOMESTICS,3615_3843-BF-HC DECOR PILLOWS,MDESIGN,"[""bls""]",1,2,0,0,,0,0
3340-MENS FURN-ACC,3340_3489-MENS UNDERWEAR,QUIKSILVER,"[""bls""]",1,2,0,0,,0,0
3150-LINGERIE,3150_3055-BETTER BRAS,RENE ROFE,"[""bls""]",2,2,0,0,10.81,0,0
3420-BABY,3420_3376-LAYETTE HARDLINES,LITTLE ME,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3103-WC CAS SS-SL KNITS,EVOLUTION AND CREATION,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3105-WC CAS 3Q-LS KNITS,SECONDARY,"[""bls""]",1,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3289-EC BTR SWEATERS-JACKETS,RACHEL ROY,"[""bls""]",2,2,0,0,,0,0
3130-JUNIORS,3130_3232-WC JR WOVEN TOPS,PIE IN THE SKY,"[""bls""]",1,2,0,0,11.99,0,0
3725-TOYS,3725_3384-GIRLS TOYS,PEPPA PIG,"[""bls""]",1,2,0,0,,0,0
3150-LINGERIE,3150_3061-FULL FIGURE BRA,FRENCH AFFAIR,"[""bls""]",2,2,0,0,10.99,0,0
3325-MENS OUTDOOR,3325_3752-MENS FISHING TOPS,EDDIE BAUER,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3070-BEAUTY TOOLS,VIVITAR,"[""bls""]",2,2,0,0,5.24,0,0
3130-JUNIORS,3130_3233-JR SWEATERS,LUSH,"[""bls""]",1,2,0,0,,0,0
3420-BABY,3420_3375-LAYETTE SOFTLINES,MUD PIE,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3023-LADIES FRAGRNCE,NICOLE MILLER,"[""bls""]",2,2,0,0,,0,0
3615-DOMESTICS,3615_3855-BF-HC BATH RUGS,NEWPORT,"[""bls""]",1,2,0,0,,0,0
3120-PLUS SPORTSWEAR,3120_3166-MP SWEATERS-JACKETS,ONQUE,"[""bls""]",1,2,0,0,,0,0
3150-LINGERIE,3150_3061-FULL FIGURE BRA,SPREE,"[""bls""]",1,2,0,0,,0,0
3610-HOME DECOR,3610_3822-BF-HC EC FRAMES,NIKKI CHU,"[""bls""]",1,2,0,0,,0,0
3125-PETITES SPORTSWEAR,3125_3183-EC PT KNIT TOPS,LOVE SCARLETT,"[""bls""]",1,2,0,0,,0,0
3740-PET,3740_3677-DOG TOYS,DISNEY,"[""bls""]",1,2,0,0,,0,0
3410-GIRLS APPAREL,3410_3311-BIG GIRL SETS,SPONGEBOB SQUAREPANTS,"[""bls""]",1,2,0,0,14.25,0,0
3725-TOYS,3725_3382-PRESCHOOL TOYS,PEPPA PIG,"[""bls""]",1,2,0,0,,0,0
3620-HOUSEWARES,3620_3868-COOKWARE,TAHARI,"[""bls""]",2,2,0,0,23.74,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3286-WC BTR SS-SL KNITS,CECE,"[""bls""]",2,2,0,0,,0,0
3200-BEAUTY,3200_3070-BEAUTY TOOLS,LOVE BEAUTY,"[""bls""]",1,2,0,0,,0,0
3130-JUNIORS,3130_3234-EC JR DENIM,VANILLA STAR,"[""bls""]",2,2,0,0,16.35,0,0
3630-SEASONAL,3630_3776-GARDEN DECOR,REGAL ARTS __ia_char_13 GIFTS,"[""bls""]",1,2,0,0,,0,0
3130-JUNIORS,3130_3234-EC JR DENIM,INDIGO REIN,"[""bls""]",1,2,0,0,19.65,0,0
3725-TOYS,3725_3384-GIRLS TOYS,PRETEND PLAY,"[""bls""]",1,2,0,0,,0,0
3430-CHILDRENS ACCESS,3430_3349-BOYS SLEEP,B TWEEN,"[""bls""]",1,2,0,0,9.43,0,0
3325-MENS OUTDOOR,3325_3765-MENS HUNTING TOPS,RUGER,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3108-MS SWEATERS,LANDS END,"[""bls""]",1,2,0,0,19.99,0,0
3165-HANDBAGS,3165_3277-SMALL LEATHER,EMPERIA,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3023-LADIES FRAGRNCE,CLEAN,"[""bls""]",1,2,0,0,,0,0
3160-ACCESSORIES,3160_3026-HATS,SOUTHERN TIDE,"[""bls""]",1,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3268-EC BTR WOVEN TOPS,LIVERPOOL,"[""bls""]",1,2,0,0,,0,0
3615-DOMESTICS,3615_3859-BF-HC KITCHEN TEXTILES,BADGLEY MISCHKA,"[""bls""]",1,2,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3106-EC WTW KNITS,NYC ALLIANCE,"[""bls""]",1,2,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3293-WC BETTER BOTTOMS,STS BLUE,"[""bls""]",1,2,0,0,16.32,0,0
3145-SWIM,3145_3123-COVER UPS,CECE,"[""bls""]",1,2,0,0,,0,0
3325-MENS OUTDOOR,3325_3752-MENS FISHING TOPS,SCALES,"[""bls""]",1,2,0,0,16.6,0,0
3620-HOUSEWARES,3620_3865-BF-HC GADGETS,SABATIER,"[""bls""]",2,2,0,0,,0,0
3615-DOMESTICS,3615_3853-BF-HC TOWELS,COASTAL HOME,"[""bls""]",1,2,0,0,,0,0
3120-PLUS SPORTSWEAR,3120_3155-EC MP WOVEN TOPS,GLORIA VANDERBILT,"[""bls""]",1,2,0,0,,0,0
3610-HOME DECOR,3610_3814-BF-HC EC DECOR ACCENTS,BLUE SKY,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3030-HAIR CARE,VIVISCAL,"[""bls""]",2,2,0,0,,0,0
3725-TOYS,3725_3382-PRESCHOOL TOYS,SPIN MASTER,"[""bls""]",1,2,0,0,,0,0
3200-BEAUTY,3200_3037-EC BATH - BODY,HELLO,"[""bls""]",1,2,0,0,,0,0
3165-HANDBAGS,3165_3273-BETTER HANDBAGS,BALENCIAGA,"[""bls""]",2,2,0,0,,0,0
3340-MENS FURN-ACC,3340_3498-MENS ACCCESSORIES,NICK GRAHAM,"[""bls""]",2,2,0,0,,0,0
3140-LADIES SPORTS,3140_3141-OUTDOOR FISHING TOPS,HUK,"[""bls""]",1,1,0,0,,0,0
3720-HARDLINES,3720_3656-TRAVEL,TUCCI,"[""bls""]",1,1,0,0,,0,0
3160-ACCESSORIES,3160_3026-HATS,SUN __ia_char_13 SAND,"[""bls""]",1,1,0,0,,0,0
3200-BEAUTY,3200_3037-EC BATH - BODY,FANTASIA,"[""bls""]",1,1,0,0,,0,0
3640-STATIONERY-GIFTS,3640_3700-Q-LINE STATIONERY,NICOLE MILLER,"[""bls""]",1,1,0,0,,0,0
3150-LINGERIE,3150_3073-MS SLEEPWEAR,NICOLE MILLER,"[""bls""]",1,1,0,0,18.91,0,0
3615-DOMESTICS,3615_3848-RUGS-WINDOW,NAUTICA,"[""bls""]",1,1,0,0,29.99,0,0
3110-MISSES SPORTSWEAR,3110_3105-WC CAS 3Q-LS KNITS,CURE APPAREL,"[""bls""]",1,1,0,0,,0,0
3615-DOMESTICS,3615_3850-OUTDOOR PILLOWS-CUSHIONS,TOMMY BAHAMA,"[""bls""]",1,1,0,0,29.55,0,0
3160-ACCESSORIES,3160_3001-BETTER JEWELRY,HALLMARK,"[""bls""]",1,1,0,0,,0,0
3415-BOYS APPAREL,3415_3326-LITTLE BOY TOPS,DOT __ia_char_13 ZAZZ,"[""bls""]",1,1,0,0,,0,0
3615-DOMESTICS,3615_3858-BATH ACCESSORIES,COLORDRIFT,"[""bls""]",1,1,0,0,,0,0
3640-STATIONERY-GIFTS,3640_3651-GIFTS,WILD REPUBLIC,"[""bls""]",1,1,0,0,,0,0
3620-HOUSEWARES,3620_3875-BF-HC DRINKWARE,ZEST KITCHEN __ia_char_20 HOME,"[""bls""]",1,1,0,0,,0,0
3620-HOUSEWARES,3620_3862-KITCHEN STORAGE-ORG,SECONDARY,"[""bls""]",1,1,0,0,14.3,0,0
3200-BEAUTY,3200_3031-COSMETICS,CHARLOTTE TILBURY,"[""bls""]",1,1,0,0,24.99,0,0
3150-LINGERIE,3150_3077-JR SLEEPWEAR,RAMPAGE,"[""bls""]",1,1,0,0,9.71,0,0
3415-BOYS APPAREL,3415_3315-LITTLE BOY SETS,HURLEY,"[""bls""]",1,1,0,0,,0,0
3200-BEAUTY,3200_3030-HAIR CARE,EUFORA,"[""bls""]",1,1,0,0,,0,0
3610-HOME DECOR,3610_3824-BF-HC CANDLES-FRAGRANCE,SECONDARY,"[""bls""]",1,1,0,0,,0,0
3200-BEAUTY,3200_3071-LADIES ELECTRIC,BEACHWAVER,"[""bls""]",1,1,0,0,,0,0
3725-TOYS,3725_3384-GIRLS TOYS,BABY ALIVE,"[""bls""]",1,1,0,0,,0,0
3130-JUNIORS,3130_3228-WC JR KNIT TOPS,BY TOGETHER,"[""bls""]",1,1,0,0,,0,0
3130-JUNIORS,3130_3242-EC JR ACTIVE,MORAL SOCIETY,"[""bls""]",1,1,0,0,11.89,0,0
3120-PLUS SPORTSWEAR,3120_3166-MP SWEATERS-JACKETS,ZAC AND RACHEL,"[""bls""]",1,1,0,0,16.99,0,0
3200-BEAUTY,3200_3066-WELLNESS,BYTECH,"[""bls""]",1,1,0,0,7.72,0,0
3340-MENS FURN-ACC,3340_3489-MENS UNDERWEAR,MOSSIMO,"[""bls""]",1,1,0,0,12.99,0,0
3160-ACCESSORIES,3160_3026-HATS,RALPH LAUREN,"[""bls""]",1,1,0,0,,0,0
3150-LINGERIE,3150_3074-MS BETTER SLEEPWEAR,SANCTUARY,"[""bls""]",1,1,0,0,9.99,0,0
3110-MISSES SPORTSWEAR,3110_3107-WC WTW KNITS,ABOVE __ia_char_13 BEYOND,"[""bls""]",1,1,0,0,12.19,0,0
3110-MISSES SPORTSWEAR,3110_3109-MS JACKETS,NYCC,"[""bls""]",1,1,0,0,16.68,0,0
3740-PET,3740_3689-DOG BEDS,JESSICA SIMPSON,"[""bls""]",1,1,0,0,,0,0
3200-BEAUTY,3200_3023-LADIES FRAGRNCE,DAY DREAMS FOREVER,"[""bls""]",1,1,0,0,11.38,0,0
3200-BEAUTY,3200_3023-LADIES FRAGRNCE,ALEXIS BENDEL,"[""bls""]",1,1,0,0,5.89,0,0
3130-JUNIORS,3130_3242-EC JR ACTIVE,COTTON CANDY,"[""bls""]",1,1,0,0,,0,0
3165-HANDBAGS,3165_3277-SMALL LEATHER,NINE WEST,"[""bls""]",1,1,0,0,,0,0
3620-HOUSEWARES,3620_3873-BF-HC DINNER-SERVE-FLATWARE,WRENLY,"[""bls""]",1,1,0,0,,0,0
3410-GIRLS APPAREL,3410_3303-LITTLE GIRL ACTIVE-OUTDOOR,STITCH,"[""bls""]",1,1,0,0,12.99,0,0
